,kanda_name,sarga,verse_ref,shloka,translation
94,Bala,2,१-२-८,"स शिष्यहस्तादादाय वल्कलं नियतेन्द्रियः |
विचचार ह पश्यंस्तत्सर्वतो विपुलं वनम्","That self-controlled Sage Valmiki on taking bark-garment from his disciple's hands, and looking in all directions, indeed moved away from that
wide expanse of forest."
95,Bala,2,१-२-९,"तस्याभ्याशे तु मिथुनं चरन्तमनपायिनम् |
ददर्श भगवांस्तत्र क्रौञ्चयोश्चारुनिःस्वनम्","There holy sage Valmiki saw a couple of curlews, in the vicinity of that river's 
foreshore, flying there about in togetherness and cooing charmingly."
96,Bala,2,१-२-१०,"तस्मात्तु मिथुनादेकं पुमांसं पापनिश्चयः |
जघान वैरनिलयो निषादस्तस्य पश्यतः","A tribal hunter with evil intent, and a receptacle of enimity, killed the male 
one among the couple of birds, while Valmiki was looking on."
97,Bala,2,१-२-११,"तं शोणितपरीताङ्गं वेष्टमानं महीतले |
भार्या तु निहतं दृष्ट्वा रुराव करुणां गिरम्","The wife was moving together with husband with a red crest and with joy, with good wings, always being united with that male bird. On seeing
that bird slain on ground reeling with blood covered wings really made wailing sounds with piteous utterances on being separated from her 
husband. 
[1-2-11, 12]"
98,Bala,2,१-२-१३,"तथाविधं द्विजं दृष्ट्वा निषादेन निपातितम् |
ऋषेर्धर्मात्मनस्तस्य कारुण्यं समपद्यत","On seeing that bird felled that way by the tribal hunter, compassion occassioned in that 
saintly sage Valmiki."
99,Bala,2,१-२-१४,"ततः करुणवेदित्वादधर्मोऽयमिति द्विजः |
निशाम्य रुदतीं क्रौञ्चीमिदं वचनमब्रवीत्","Then on seeing the wailing female krounchi bird, out of state of compassion and apperceiving 
the killing of male bird as unjust, the sage uttered this sentence..."
100,Bala,2,१-२-१५,"मा निषाद प्रतिष्ठां त्वमगमः शाश्वतीः समाः |
यत् क्रौञ्चमिथुनादेकमवधीः काममोहितम्","""Oh! violent Hunter, by which reason you have killed one bird of the couple, when it 
was infatuated by passion, for that reason you will never get a state of rest for everlasting years to come..."""
101,Bala,2,१-२-१६,"तस्यैवं ब्रुवतश्चिन्ता बभूव हृदि वीक्षतः |
शोकार्तेनास्य शकुनेः किमिदं व्याहृतं मया","Thus speaking and pondering in his heart, he became thoughtful: ""What is this utterance by me in grief and anguish for this bird?""."
102,Bala,2,१-२-१७,"चिन्तयन्स महाप्राज्ञश्चकार मतिमान्मतिम् |
शिष्यञ्चैवाब्रवीद्वाक्यमिदं स मुनिपुङ्गवः","That great wise one who was an intellectual and the best among sages, on cogitating, made up his mind and also spoke these words to the 
disciple..."
103,Bala,2,१-२-१८,"पादबद्धोऽक्षरसमस्तन्त्रीलयसमन्वितः |
शोकार्तस्य प्रवृत्तो मे श्लोको भवतु नान्यथा","""While I was tormented by grief, there arose a sentence consisting of four verses possessing metrically posited letters
suitable to be played as song and string music and that will be called Shloka, not otherwise..."""
104,Bala,2,१-२-१९,"शिष्यस्तु तस्य ब्रुवतो मुनेर्वाक्यमनुत्तमम् |
प्रतिजग्राह संतुष्टस्तस्य तुष्टोऽभवद्मुनिः","Even the disciple happily received what that is articulated by the saint, a unique articulation, 
by which the saint too, was delighted."
105,Bala,2,१-२-२०,"सोऽभिषेकं ततः कृत्वा तीर्थे तस्मिन् यथाविधि |
तमेव चिन्तयन्नर्थमुपावर्तत वै मुनिः","Then that saint on performing his bathing in that ford according to custom, and still thinking 
on the purport of his utterance, he returned towards his hermitage."
106,Bala,2,१-२-२१,"भरद्वाजस्ततः शिष्यो विनीतः श्रुतवान् गुरोः |
कलशं पूर्णमादाय पृष्ठतोऽनुजगाम ह","Then Bharadwaja, the obedient disciple and an erudite scholar, for he heard and learnt many 
scriptures by listening, on taking handy-vessel full with water followed at the behind of 
his mentor."
107,Bala,2,१-२-२२,"स प्रविश्याश्रमपदं शिष्येण सह धर्मवित् |
उपविष्टः कथाश्चान्याश्चकार ध्यानमास्थितः","He that knower of dharma, Valmiki, having entered the threshold of hermitage along with disciples, 
and having seated spoke about the day-to-day teachings and also other things, but he himself 
is preoccupied in cogitation on the verse."
108,Bala,2,१-२-२३,"आजगाम ततो ब्रह्म लोककर्ता स्वयं प्रभुः |
चतुर्मुखो महातेजा द्रष्टुं तं मुनिपुङ्गवम्","Then, the great resplendent Four-faced creator of fourteen worlds, almighty Brahma, arrived 
there on his own, to see that eminent saint Valmiki."
109,Bala,2,१-२-२४,"वाल्मीकिरथ तं दृष्ट्वा सहसोत्थाय वाग्यतः |
प्राञ्जलिः प्रयतो भूत्वा तस्थौ परमविस्मितः","Then that pious saint Valmiki is highly surprised on seeing Brahma, and on quickly getting 
up from his seat with his palms adjoined humbly, he stood aside, as he is spellbind."
